video_id,file_name,file_path,relative_path,parent_folder,category,binary_label,file_extension,file_size_mb,is_readable,fps,frame_count,width,height,duration_seconds,duration_minutes
Stealing081_x264,Stealing081_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing081_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing081_x264.mp4,Stealing,Stealing,1,.mp4,9.948,True,30.0,1259,320,240,41.967,0.699
Stealing082_x264,Stealing082_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing082_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing082_x264.mp4,Stealing,Stealing,1,.mp4,6.191,True,30.0,1683,320,240,56.1,0.935
Stealing083_x264,Stealing083_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing083_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing083_x264.mp4,Stealing,Stealing,1,.mp4,33.212,True,30.0,4506,320,240,150.2,2.503
Stealing084_x264,Stealing084_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing084_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing084_x264.mp4,Stealing,Stealing,1,.mp4,80.137,True,30.0,15729,320,240,524.3,8.738
Stealing086_x264,Stealing086_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing086_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing086_x264.mp4,Stealing,Stealing,1,.mp4,142.16,True,30.0,18146,320,240,604.867,10.081
Stealing087_x264,Stealing087_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing087_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing087_x264.mp4,Stealing,Stealing,1,.mp4,37.352,True,30.0,4938,320,240,164.6,2.743
Stealing088_x264,Stealing088_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing088_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing088_x264.mp4,Stealing,Stealing,1,.mp4,54.346,True,30.0,12855,320,240,428.5,7.142
Stealing089_x264,Stealing089_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing089_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing089_x264.mp4,Stealing,Stealing,1,.mp4,46.412,True,30.0,12944,320,240,431.467,7.191
Stealing091_x264,Stealing091_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing091_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing091_x264.mp4,Stealing,Stealing,1,.mp4,3.166,True,30.0,599,320,240,19.967,0.333
Stealing092_x264,Stealing092_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing092_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing092_x264.mp4,Stealing,Stealing,1,.mp4,108.269,True,30.0,13541,320,240,451.367,7.523
Stealing093_x264,Stealing093_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing093_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing093_x264.mp4,Stealing,Stealing,1,.mp4,5.859,True,30.0,1229,320,240,40.967,0.683
Stealing094_x264,Stealing094_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing094_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing094_x264.mp4,Stealing,Stealing,1,.mp4,5.204,True,30.0,3899,320,240,129.967,2.166
Stealing095_x264,Stealing095_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing095_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing095_x264.mp4,Stealing,Stealing,1,.mp4,3.159,True,30.0,751,320,240,25.033,0.417
Stealing096_x264,Stealing096_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing096_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing096_x264.mp4,Stealing,Stealing,1,.mp4,52.732,True,30.0,6608,320,240,220.267,3.671
Stealing097_x264,Stealing097_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing097_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing097_x264.mp4,Stealing,Stealing,1,.mp4,8.957,True,30.0,1150,320,240,38.333,0.639
Stealing098_x264,Stealing098_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing098_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing098_x264.mp4,Stealing,Stealing,1,.mp4,28.303,True,30.0,3467,320,240,115.567,1.926
Stealing100_x264,Stealing100_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing100_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing100_x264.mp4,Stealing,Stealing,1,.mp4,94.937,True,30.0,15356,320,240,511.867,8.531
Stealing101_x264,Stealing101_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing101_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing101_x264.mp4,Stealing,Stealing,1,.mp4,11.008,True,30.0,2544,320,240,84.8,1.413
Stealing102_x264,Stealing102_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing102_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing102_x264.mp4,Stealing,Stealing,1,.mp4,6.933,True,30.0,1231,320,240,41.033,0.684
Stealing103_x264,Stealing103_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing103_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing103_x264.mp4,Stealing,Stealing,1,.mp4,32.972,True,30.0,6077,320,240,202.567,3.376
Stealing104_x264,Stealing104_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing104_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing104_x264.mp4,Stealing,Stealing,1,.mp4,14.436,True,30.0,3151,320,240,105.033,1.751
Stealing105_x264,Stealing105_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing105_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing105_x264.mp4,Stealing,Stealing,1,.mp4,8.866,True,30.0,1118,320,240,37.267,0.621
Stealing106_x264,Stealing106_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing106_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing106_x264.mp4,Stealing,Stealing,1,.mp4,7.226,True,30.0,1431,320,240,47.7,0.795
Stealing107_x264,Stealing107_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing107_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing107_x264.mp4,Stealing,Stealing,1,.mp4,33.886,True,30.0,4500,320,240,150.0,2.5
Stealing108_x264,Stealing108_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing108_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing108_x264.mp4,Stealing,Stealing,1,.mp4,14.28,True,30.0,3967,320,240,132.233,2.204
Stealing109_x264,Stealing109_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing109_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing109_x264.mp4,Stealing,Stealing,1,.mp4,40.582,True,30.0,9453,320,240,315.1,5.252
Stealing110_x264,Stealing110_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing110_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing110_x264.mp4,Stealing,Stealing,1,.mp4,13.319,True,30.0,1752,320,240,58.4,0.973
Stealing111_x264,Stealing111_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing111_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing111_x264.mp4,Stealing,Stealing,1,.mp4,18.135,True,30.0,4712,320,240,157.067,2.618
Stealing112_x264,Stealing112_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing112_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing112_x264.mp4,Stealing,Stealing,1,.mp4,16.56,True,30.0,2101,320,240,70.033,1.167
Stealing113_x264,Stealing113_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing113_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing113_x264.mp4,Stealing,Stealing,1,.mp4,10.342,True,30.0,1579,320,240,52.633,0.877
Stealing114_x264,Stealing114_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing114_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Stealing\Stealing114_x264.mp4,Stealing,Stealing,1,.mp4,5.221,True,30.0,1217,320,240,40.567,0.676
Vandalism001_x264,Vandalism001_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism001_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism001_x264.mp4,Vandalism,Vandalism,1,.mp4,12.029,True,30.0,1434,320,240,47.8,0.797
Vandalism002_x264,Vandalism002_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism002_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism002_x264.mp4,Vandalism,Vandalism,1,.mp4,11.38,True,30.0,1841,320,240,61.367,1.023
Vandalism003_x264,Vandalism003_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism003_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism003_x264.mp4,Vandalism,Vandalism,1,.mp4,11.358,True,30.0,1469,320,240,48.967,0.816
Vandalism004_x264,Vandalism004_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism004_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism004_x264.mp4,Vandalism,Vandalism,1,.mp4,19.92,True,30.0,2820,320,240,94.0,1.567
Vandalism005_x264,Vandalism005_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism005_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism005_x264.mp4,Vandalism,Vandalism,1,.mp4,3.819,True,30.0,1624,320,240,54.133,0.902
Vandalism006_x264,Vandalism006_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism006_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism006_x264.mp4,Vandalism,Vandalism,1,.mp4,2.719,True,30.0,811,320,240,27.033,0.451
Vandalism007_x264,Vandalism007_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism007_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism007_x264.mp4,Vandalism,Vandalism,1,.mp4,6.141,True,30.0,1146,320,240,38.2,0.637
Vandalism008_x264,Vandalism008_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism008_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism008_x264.mp4,Vandalism,Vandalism,1,.mp4,100.832,True,30.0,12589,320,240,419.633,6.994
Vandalism009_x264,Vandalism009_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism009_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism009_x264.mp4,Vandalism,Vandalism,1,.mp4,12.452,True,30.0,1328,320,240,44.267,0.738
Vandalism010_x264,Vandalism010_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism010_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism010_x264.mp4,Vandalism,Vandalism,1,.mp4,24.842,True,30.0,3945,320,240,131.5,2.192
Vandalism011_x264,Vandalism011_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism011_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism011_x264.mp4,Vandalism,Vandalism,1,.mp4,100.746,True,30.0,12449,320,240,414.967,6.916
Vandalism012_x264,Vandalism012_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism012_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism012_x264.mp4,Vandalism,Vandalism,1,.mp4,4.328,True,30.0,845,320,240,28.167,0.469
Vandalism013_x264,Vandalism013_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism013_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism013_x264.mp4,Vandalism,Vandalism,1,.mp4,8.514,True,30.0,2379,320,240,79.3,1.322
Vandalism014_x264,Vandalism014_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism014_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism014_x264.mp4,Vandalism,Vandalism,1,.mp4,3.288,True,30.0,429,320,240,14.3,0.238
Vandalism015_x264,Vandalism015_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism015_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism015_x264.mp4,Vandalism,Vandalism,1,.mp4,14.095,True,30.0,2982,320,240,99.4,1.657
Vandalism016_x264,Vandalism016_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism016_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism016_x264.mp4,Vandalism,Vandalism,1,.mp4,17.17,True,30.0,5810,320,240,193.667,3.228
Vandalism017_x264,Vandalism017_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism017_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism017_x264.mp4,Vandalism,Vandalism,1,.mp4,7.764,True,30.0,1011,320,240,33.7,0.562
Vandalism018_x264,Vandalism018_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism018_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism018_x264.mp4,Vandalism,Vandalism,1,.mp4,27.236,True,30.0,5557,320,240,185.233,3.087
Vandalism019_x264,Vandalism019_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism019_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism019_x264.mp4,Vandalism,Vandalism,1,.mp4,6.09,True,30.0,2047,320,240,68.233,1.137
Vandalism020_x264,Vandalism020_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism020_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism020_x264.mp4,Vandalism,Vandalism,1,.mp4,8.353,True,30.0,1447,320,240,48.233,0.804
Vandalism021_x264,Vandalism021_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism021_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism021_x264.mp4,Vandalism,Vandalism,1,.mp4,10.07,True,30.0,1362,320,240,45.4,0.757
Vandalism022_x264,Vandalism022_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism022_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism022_x264.mp4,Vandalism,Vandalism,1,.mp4,27.463,True,30.0,3932,320,240,131.067,2.184
Vandalism023_x264,Vandalism023_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism023_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism023_x264.mp4,Vandalism,Vandalism,1,.mp4,50.359,True,30.0,6301,320,240,210.033,3.501
Vandalism024_x264,Vandalism024_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism024_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism024_x264.mp4,Vandalism,Vandalism,1,.mp4,8.354,True,30.0,1004,320,240,33.467,0.558
Vandalism025_x264,Vandalism025_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism025_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism025_x264.mp4,Vandalism,Vandalism,1,.mp4,33.539,True,30.0,4304,320,240,143.467,2.391
Vandalism026_x264,Vandalism026_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism026_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism026_x264.mp4,Vandalism,Vandalism,1,.mp4,2.672,True,30.0,969,320,240,32.3,0.538
Vandalism027_x264,Vandalism027_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism027_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism027_x264.mp4,Vandalism,Vandalism,1,.mp4,3.799,True,30.0,701,320,240,23.367,0.389
Vandalism028_x264,Vandalism028_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism028_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism028_x264.mp4,Vandalism,Vandalism,1,.mp4,27.796,True,30.0,4495,320,240,149.833,2.497
Vandalism029_x264,Vandalism029_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism029_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism029_x264.mp4,Vandalism,Vandalism,1,.mp4,4.185,True,30.0,456,320,240,15.2,0.253
Vandalism030_x264,Vandalism030_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism030_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism030_x264.mp4,Vandalism,Vandalism,1,.mp4,11.93,True,30.0,1437,320,240,47.9,0.798
Vandalism031_x264,Vandalism031_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism031_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism031_x264.mp4,Vandalism,Vandalism,1,.mp4,12.127,True,30.0,1799,320,240,59.967,0.999
Vandalism032_x264,Vandalism032_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism032_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism032_x264.mp4,Vandalism,Vandalism,1,.mp4,1.776,True,30.0,674,320,240,22.467,0.374
Vandalism033_x264,Vandalism033_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism033_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism033_x264.mp4,Vandalism,Vandalism,1,.mp4,17.703,True,30.0,2265,320,240,75.5,1.258
Vandalism034_x264,Vandalism034_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism034_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism034_x264.mp4,Vandalism,Vandalism,1,.mp4,14.229,True,30.0,1756,320,240,58.533,0.976
Vandalism035_x264,Vandalism035_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism035_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism035_x264.mp4,Vandalism,Vandalism,1,.mp4,6.651,True,30.0,1188,320,240,39.6,0.66
Vandalism036_x264,Vandalism036_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism036_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism036_x264.mp4,Vandalism,Vandalism,1,.mp4,11.989,True,30.0,1443,320,240,48.1,0.802
Vandalism037_x264,Vandalism037_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism037_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism037_x264.mp4,Vandalism,Vandalism,1,.mp4,19.676,True,30.0,3019,320,240,100.633,1.677
Vandalism038_x264,Vandalism038_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism038_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism038_x264.mp4,Vandalism,Vandalism,1,.mp4,7.815,True,30.0,2825,320,240,94.167,1.569
Vandalism039_x264,Vandalism039_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism039_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism039_x264.mp4,Vandalism,Vandalism,1,.mp4,3.197,True,30.0,899,320,240,29.967,0.499
Vandalism040_x264,Vandalism040_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism040_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism040_x264.mp4,Vandalism,Vandalism,1,.mp4,6.885,True,30.0,1037,320,240,34.567,0.576
Vandalism041_x264,Vandalism041_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism041_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism041_x264.mp4,Vandalism,Vandalism,1,.mp4,35.409,True,30.0,4868,320,240,162.267,2.704
Vandalism042_x264,Vandalism042_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism042_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism042_x264.mp4,Vandalism,Vandalism,1,.mp4,27.964,True,30.0,3596,320,240,119.867,1.998
Vandalism043_x264,Vandalism043_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism043_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism043_x264.mp4,Vandalism,Vandalism,1,.mp4,18.683,True,30.0,3243,320,240,108.1,1.802
Vandalism044_x264,Vandalism044_x264.mp4,data\raw\ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism044_x264.mp4,ucf-crime\Anomaly-Videos-Part-4\Anomaly-Videos-Part-4\Vandalism\Vandalism044_x264.mp4,Vandalism,Vandalism,1,.mp4,26.878,True,30.0,4605,320,240,153.5,2.558
